psnr,ssim,size,yuvpsnr,yuvssim,bpp,loss,frame_id,model,video
44.5438232421875,0.9945141673088074,188177,0,0,1.5313883463541667,0,0,264-9,video-4.mp4
44.42495346069336,0.9941087961196899,10787,0,0,0.08778483072916667,0,1,264-9,video-4.mp4
43.63247299194336,0.9897801280021667,105259,0,0,0.8565999348958333,0,2,264-9,video-4.mp4
43.62765121459961,0.9895678758621216,88085,0,0,0.7168375651041666,0,3,264-9,video-4.mp4
43.76614761352539,0.9895686507225037,91419,0,0,0.7439697265625,0,4,264-9,video-4.mp4
43.637264251708984,0.989292323589325,91979,0,0,0.7485270182291667,0,5,264-9,video-4.mp4
43.65548324584961,0.9889602661132812,99443,0,0,0.8092692057291667,0,6,264-9,video-4.mp4
43.61629104614258,0.9889349937438965,97859,0,0,0.7963785807291667,0,7,264-9,video-4.mp4
43.669822692871094,0.9887732267379761,101290,0,0,0.8243001302083334,0,8,264-9,video-4.mp4
43.51375198364258,0.9886013865470886,99291,0,0,0.8080322265625,0,9,264-9,video-4.mp4
43.61711120605469,0.9884955286979675,100920,0,0,0.8212890625,0,10,264-9,video-4.mp4
43.62841033935547,0.9887222647666931,91928,0,0,0.7481119791666667,0,11,264-9,video-4.mp4
43.65614700317383,0.9885668754577637,105137,0,0,0.8556070963541667,0,12,264-9,video-4.mp4
43.52914810180664,0.9883990287780762,99772,0,0,0.8119466145833333,0,13,264-9,video-4.mp4
43.552711486816406,0.9881634712219238,105198,0,0,0.856103515625,0,14,264-9,video-4.mp4
43.55731964111328,0.9884070158004761,96531,0,0,0.7855712890625,0,15,264-9,video-4.mp4
43.62579345703125,0.988406777381897,105861,0,0,0.8614990234375,0,16,264-9,video-4.mp4
43.630619049072266,0.9887799620628357,101140,0,0,0.8230794270833334,0,17,264-9,video-4.mp4
43.666927337646484,0.9890576601028442,85945,0,0,0.6994222005208334,0,18,264-9,video-4.mp4
43.6643180847168,0.9892236590385437,89811,0,0,0.7308837890625,0,19,264-9,video-4.mp4
44.27070617675781,0.993128776550293,144832,0,0,1.1786458333333334,0,0,264-12,video-4.mp4
44.111907958984375,0.9926337003707886,6145,0,0,0.050008138020833336,0,1,264-12,video-4.mp4
43.14825439453125,0.9872516393661499,66832,0,0,0.5438802083333333,0,2,264-12,video-4.mp4
43.135719299316406,0.9869167804718018,53069,0,0,0.4318766276041667,0,3,264-12,video-4.mp4
43.32920455932617,0.9870823621749878,55867,0,0,0.45464680989583334,0,4,264-12,video-4.mp4
43.16953659057617,0.9866616129875183,55356,0,0,0.45048828125,0,5,264-12,video-4.mp4
43.175743103027344,0.986188530921936,60148,0,0,0.48948567708333335,0,6,264-12,video-4.mp4
