size,psnr,ssim,loss,frame_id,nframes,model_id,video
182.0,inf,1.0,0.0,0,0,64,video-2.mp4
240.81952667236328,63.08479690551758,0.9951536059379578,0.0,1,0,64,video-2.mp4
245.05603790283203,57.53505325317383,0.9827932119369507,0.0,2,0,64,video-2.mp4
246.2664566040039,54.24475860595703,0.9641437530517578,0.0,3,0,64,video-2.mp4
243.69429779052734,51.85616683959961,0.9398131370544434,0.0,4,0,64,video-2.mp4
244.60213470458984,49.97629928588867,0.9108611941337585,0.0,5,0,64,video-2.mp4
243.5429916381836,48.396202087402344,0.8776912093162537,0.0,6,0,64,video-2.mp4
243.5429916381836,47.02149200439453,0.8410853147506714,0.0,7,0,64,video-2.mp4
243.5429916381836,45.8248405456543,0.802954912185669,0.0,8,0,64,video-2.mp4
245.35865020751953,44.845069885253906,0.7688100337982178,0.0,9,0,64,video-2.mp4
266.2003707885742,43.58893966674805,0.7443224191665649,0.0,10,0,64,video-2.mp4
307.8265571594238,41.80752182006836,0.734355628490448,0.0,11,0,64,video-2.mp4
550.2470855712891,39.89205551147461,0.7308841943740845,0.0,12,0,64,video-2.mp4
826.6410064697266,38.0899772644043,0.7376755475997925,0.0,13,0,64,video-2.mp4
1024.5470275878906,37.254703521728516,0.7475327253341675,0.0,14,0,64,video-2.mp4
1301.7077178955078,36.54840087890625,0.7611874938011169,0.0,15,0,64,video-2.mp4
240.81952667236328,63.0848388671875,0.9951537847518921,0.0,1,1,64,video-2.mp4
245.05603790283203,57.535064697265625,0.9827932119369507,0.0,2,1,64,video-2.mp4
246.2664566040039,54.244754791259766,0.9641437530517578,0.0,3,1,64,video-2.mp4
243.69429779052734,51.856163024902344,0.9398130178451538,0.0,4,1,64,video-2.mp4
244.60213470458984,49.97629928588867,0.9108611345291138,0.0,5,1,64,video-2.mp4
243.5429916381836,48.396202087402344,0.8776912093162537,0.0,6,1,64,video-2.mp4
243.5429916381836,47.021488189697266,0.8410853743553162,0.0,7,1,64,video-2.mp4
243.5429916381836,45.82483673095703,0.8029546737670898,0.0,8,1,64,video-2.mp4
245.35865020751953,44.84507369995117,0.7688101530075073,0.0,9,1,64,video-2.mp4
266.2003707885742,43.58893966674805,0.7443224787712097,0.0,10,1,64,video-2.mp4
307.8265571594238,41.807518005371094,0.7343555688858032,0.0,11,1,64,video-2.mp4
550.2470855712891,39.89205551147461,0.7308840751647949,0.0,12,1,64,video-2.mp4
826.6410064697266,38.0899772644043,0.7376757860183716,0.0,13,1,64,video-2.mp4
1024.5470275878906,37.25469970703125,0.7475327253341675,0.0,14,1,64,video-2.mp4
1301.7077178955078,36.54840087890625,0.7611875534057617,0.0,15,1,64,video-2.mp4
240.81952667236328,63.08485794067383,0.9951536655426025,0.1,1,1,64,video-2.mp4
245.05603790283203,57.53519058227539,0.9827938079833984,0.1,2,1,64,video-2.mp4
246.2664566040039,54.244773864746094,0.9641435146331787,0.1,3,1,64,video-2.mp4
243.69429779052734,51.85636901855469,0.9398128986358643,0.1,4,1,64,video-2.mp4
244.60213470458984,49.97618865966797,0.9108600616455078,0.1,5,1,64,video-2.mp4
243.5429916381836,48.395957946777344,0.8776866793632507,0.1,6,1,64,video-2.mp4
243.5429916381836,47.02138137817383,0.8410836458206177,0.1,7,1,64,video-2.mp4
243.5429916381836,45.82474136352539,0.8029484748840332,0.1,8,1,64,video-2.mp4
245.35865020751953,44.84481430053711,0.7688013911247253,0.1,9,1,64,video-2.mp4
266.2003707885742,43.58863830566406,0.7443167567253113,0.1,10,1,64,video-2.mp4
307.8265571594238,41.77579116821289,0.7341272234916687,0.1,11,1,64,video-2.mp4
550.2470855712891,39.7486572265625,0.7291817665100098,0.1,12,1,64,video-2.mp4
826.6410064697266,37.91162109375,0.7357405424118042,0.1,13,1,64,video-2.mp4
1024.5470275878906,37.141239166259766,0.746933102607727,0.1,14,1,64,video-2.mp4
1301.7077178955078,36.36412811279297,0.7602307796478271,0.1,15,1,64,video-2.mp4
240.81952667236328,63.08481216430664,0.9951536655426025,0.2,1,1,64,video-2.mp4
245.05603790283203,57.53472900390625,0.9827920794487,0.2,2,1,64,video-2.mp4
246.2664566040039,54.24464797973633,0.9641435146331787,0.2,3,1,64,video-2.mp4
243.69429779052734,51.8559455871582,0.9398114085197449,0.2,4,1,64,video-2.mp4
244.60213470458984,49.975887298583984,0.9108566045761108,0.2,5,1,64,video-2.mp4
243.5429916381836,48.31284713745117,0.8753969073295593,0.2,6,1,64,video-2.mp4
243.5429916381836,47.021427154541016,0.8410741686820984,0.2,7,1,64,video-2.mp4
243.5429916381836,45.824241638183594,0.8029348254203796,0.2,8,1,64,video-2.mp4
245.35865020751953,44.84498596191406,0.7687966227531433,0.2,9,1,64,video-2.mp4
266.2003707885742,43.58891677856445,0.7443016767501831,0.2,10,1,64,video-2.mp4
307.8265571594238,41.64485549926758,0.7329034805297852,0.2,11,1,64,video-2.mp4
550.2470855712891,39.43218231201172,0.7252544164657593,0.2,12,1,64,video-2.mp4
826.6410064697266,37.637882232666016,0.7322509288787842,0.2,13,1,64,video-2.mp4
1024.5470275878906,36.889366149902344,0.7449399828910828,0.2,14,1,64,video-2.mp4
1301.7077178955078,36.06784439086914,0.7591439485549927,0.2,15,1,64,video-2.mp4
240.81952667236328,63.08482360839844,0.9951536059379578,0.3,1,1,64,video-2.mp4
245.05603790283203,57.4580078125,0.9824906587600708,0.3,2,1,64,video-2.mp4
246.2664566040039,54.16550064086914,0.9634982347488403,0.3,3,1,64,video-2.mp4
243.69429779052734,51.85627365112305,0.9398106336593628,0.3,4,1,64,video-2.mp4
244.60213470458984,49.975990295410156,0.9108538031578064,0.3,5,1,64,video-2.mp4
243.5429916381836,48.39615249633789,0.8776811361312866,0.3,6,1,64,video-2.mp4
243.5429916381836,46.93715286254883,0.8380814790725708,0.3,7,1,64,video-2.mp4
243.5429916381836,45.8245735168457,0.8029258251190186,0.3,8,1,64,video-2.mp4
