psnr,ssim,size,yuvpsnr,yuvssim,bpp,loss,frame_id,model,video
44.85860061645508,0.996100664138794,624103,0,0,2.257316984953704,0,0,265-9,video_0a86_qrcode.yuv
43.607662200927734,0.9909695982933044,140936,0,0,0.5097511574074074,0,1,265-9,video_0a86_qrcode.yuv
43.63750076293945,0.9902576804161072,164992,0,0,0.5967592592592592,0,2,265-9,video_0a86_qrcode.yuv
43.53681564331055,0.9899699687957764,179672,0,0,0.6498553240740741,0,3,265-9,video_0a86_qrcode.yuv
43.52462387084961,0.9900274276733398,184754,0,0,0.668236400462963,0,4,265-9,video_0a86_qrcode.yuv
43.50960159301758,0.9895955920219421,209082,0,0,0.7562282986111111,0,5,265-9,video_0a86_qrcode.yuv
43.410194396972656,0.9893824458122253,200991,0,0,0.7269639756944445,0,6,265-9,video_0a86_qrcode.yuv
43.38237762451172,0.9893147945404053,190841,0,0,0.6902524594907408,0,7,265-9,video_0a86_qrcode.yuv
43.42946243286133,0.9891655445098877,201135,0,0,0.7274848090277778,0,8,265-9,video_0a86_qrcode.yuv
43.36128616333008,0.988886833190918,208551,0,0,0.7543077256944445,0,9,265-9,video_0a86_qrcode.yuv
43.295440673828125,0.988989531993866,204690,0,0,0.7403428819444444,0,10,265-9,video_0a86_qrcode.yuv
43.3410758972168,0.9888404607772827,218413,0,0,0.7899775752314815,0,11,265-9,video_0a86_qrcode.yuv
43.2711296081543,0.9888309240341187,205048,0,0,0.7416377314814815,0,12,265-9,video_0a86_qrcode.yuv
43.25668716430664,0.9889035224914551,188947,0,0,0.6834020543981482,0,13,265-9,video_0a86_qrcode.yuv
43.301509857177734,0.9887010455131531,205092,0,0,0.741796875,0,14,265-9,video_0a86_qrcode.yuv
43.30281066894531,0.9888939261436462,192078,0,0,0.6947265625,0,15,265-9,video_0a86_qrcode.yuv
43.34461975097656,0.9887630939483643,217760,0,0,0.7876157407407407,0,16,265-9,video_0a86_qrcode.yuv
43.14625930786133,0.9878878593444824,264917,0,0,0.9581778067129629,0,17,265-9,video_0a86_qrcode.yuv
43.12775802612305,0.9881482124328613,211305,0,0,0.7642686631944444,0,18,265-9,video_0a86_qrcode.yuv
43.226348876953125,0.9886166453361511,199015,0,0,0.7198169849537037,0,19,265-9,video_0a86_qrcode.yuv
44.54988098144531,0.9947001934051514,479404,0,0,1.733955439814815,0,0,265-12,video_0a86_qrcode.yuv
43.061641693115234,0.9885682463645935,96119,0,0,0.34765263310185185,0,1,265-12,video_0a86_qrcode.yuv
43.06311798095703,0.9876550436019897,109437,0,0,0.39582248263888886,0,2,265-12,video_0a86_qrcode.yuv
42.9517936706543,0.9873782992362976,114776,0,0,0.41513310185185187,0,3,265-12,video_0a86_qrcode.yuv
42.92898941040039,0.9873544573783875,119863,0,0,0.4335322627314815,0,4,265-12,video_0a86_qrcode.yuv
42.893653869628906,0.9867404699325562,132492,0,0,0.47921006944444444,0,5,265-12,video_0a86_qrcode.yuv
42.801937103271484,0.9865418672561646,126507,0,0,0.45756293402777776,0,6,265-12,video_0a86_qrcode.yuv
42.76372528076172,0.9864659309387207,124104,0,0,0.4488715277777778,0,7,265-12,video_0a86_qrcode.yuv
42.76609802246094,0.9860973358154297,130080,0,0,0.4704861111111111,0,8,265-12,video_0a86_qrcode.yuv
42.72327423095703,0.9858505129814148,129892,0,0,0.46980613425925927,0,9,265-12,video_0a86_qrcode.yuv
42.652374267578125,0.9859220385551453,130597,0,0,0.4723560474537037,0,10,265-12,video_0a86_qrcode.yuv
