psnr,ssim,size,yuvpsnr,yuvssim,bpp,loss,frame_id,model,video
44.124935150146484,0.9868850111961365,199322,0,0,1.6220865885416667,0,0,264-9,video-5.mp4
43.292240142822266,0.9819859862327576,69436,0,0,0.5650716145833333,0,1,264-9,video-5.mp4
43.469024658203125,0.9825699329376221,77678,0,0,0.6321451822916667,0,2,264-9,video-5.mp4
43.3245964050293,0.9817615747451782,96294,0,0,0.783642578125,0,3,264-9,video-5.mp4
43.40189743041992,0.9822341799736023,95405,0,0,0.7764078776041666,0,4,264-9,video-5.mp4
43.44709014892578,0.982559859752655,96893,0,0,0.7885172526041667,0,5,264-9,video-5.mp4
43.399539947509766,0.9824921488761902,87926,0,0,0.7155436197916667,0,6,264-9,video-5.mp4
43.339027404785156,0.9826472997665405,90756,0,0,0.73857421875,0,7,264-9,video-5.mp4
43.37891387939453,0.9826328158378601,89486,0,0,0.7282389322916667,0,8,264-9,video-5.mp4
43.32073974609375,0.9825477004051208,94113,0,0,0.7658935546875,0,9,264-9,video-5.mp4
43.13871765136719,0.9820643663406372,111230,0,0,0.9051920572916666,0,10,264-9,video-5.mp4
43.15790939331055,0.9820860624313354,102496,0,0,0.8341145833333333,0,11,264-9,video-5.mp4
43.33635711669922,0.9827229380607605,95413,0,0,0.7764729817708333,0,12,264-9,video-5.mp4
43.3242073059082,0.9827098846435547,100944,0,0,0.821484375,0,13,264-9,video-5.mp4
43.152740478515625,0.9822776317596436,120323,0,0,0.9791910807291667,0,14,264-9,video-5.mp4
43.23385238647461,0.9823006391525269,106833,0,0,0.8694091796875,0,15,264-9,video-5.mp4
43.254573822021484,0.982469916343689,96630,0,0,0.786376953125,0,16,264-9,video-5.mp4
43.21025848388672,0.9825965166091919,108550,0,0,0.8833821614583334,0,17,264-9,video-5.mp4
43.426239013671875,0.9830355644226074,94804,0,0,0.7715169270833333,0,18,264-9,video-5.mp4
43.35139846801758,0.9830249547958374,103360,0,0,0.8411458333333334,0,19,264-9,video-5.mp4
43.82472229003906,0.9851862788200378,150653,0,0,1.2260172526041666,0,0,264-12,video-5.mp4
42.86083984375,0.9796015620231628,40238,0,0,0.32745768229166666,0,1,264-12,video-5.mp4
43.09333801269531,0.9803082346916199,43629,0,0,0.3550537109375,0,2,264-12,video-5.mp4
42.84520721435547,0.9787885546684265,58244,0,0,0.4739908854166667,0,3,264-12,video-5.mp4
42.93436050415039,0.9793148040771484,58337,0,0,0.47474772135416665,0,4,264-12,video-5.mp4
42.96881866455078,0.9796623587608337,61612,0,0,0.5013997395833333,0,5,264-12,video-5.mp4
42.90431213378906,0.9794750213623047,53727,0,0,0.4372314453125,0,6,264-12,video-5.mp4
42.829254150390625,0.9794566035270691,55919,0,0,0.4550699869791667,0,7,264-12,video-5.mp4
42.860355377197266,0.9794711470603943,53327,0,0,0.43397623697916665,0,8,264-12,video-5.mp4
42.78195571899414,0.9793281555175781,56334,0,0,0.458447265625,0,9,264-12,video-5.mp4
42.613529205322266,0.9788190126419067,69952,0,0,0.5692708333333333,0,10,264-12,video-5.mp4
42.636356353759766,0.9789259433746338,60268,0,0,0.49046223958333335,0,11,264-12,video-5.mp4
42.837547302246094,0.9796074628829956,54184,0,0,0.44095052083333336,0,12,264-12,video-5.mp4
42.80940246582031,0.9794890880584717,58133,0,0,0.47308756510416666,0,13,264-12,video-5.mp4
42.6259651184082,0.9789266586303711,73286,0,0,0.5964029947916667,0,14,264-12,video-5.mp4
42.706878662109375,0.9789639711380005,64167,0,0,0.5221923828125,0,15,264-12,video-5.mp4
42.725948333740234,0.9790267944335938,55050,0,0,0.447998046875,0,16,264-12,video-5.mp4
42.67654800415039,0.9791352152824402,62453,0,0,0.5082438151041667,0,17,264-12,video-5.mp4
42.9129524230957,0.9796656370162964,52533,0,0,0.4275146484375,0,18,264-12,video-5.mp4
42.83699417114258,0.9797903895378113,59106,0,0,0.481005859375,0,19,264-12,video-5.mp4
43.45155334472656,0.9830674529075623,109912,0,0,0.8944661458333333,0,0,264-15,video-5.mp4
42.45024871826172,0.9772586226463318,23967,0,0,0.1950439453125,0,1,264-15,video-5.mp4
42.68898391723633,0.978038489818573,25580,0,0,0.20817057291666666,0,2,264-15,video-5.mp4
42.395782470703125,0.976294219493866,34910,0,0,0.2840983072916667,0,3,264-15,video-5.mp4
42.46876525878906,0.976598858833313,35705,0,0,0.2905680338541667,0,4,264-15,video-5.mp4
42.444618225097656,0.9768524169921875,39673,0,0,0.32285970052083335,0,5,264-15,video-5.mp4
42.36609649658203,0.9765187501907349,32719,0,0,0.26626790364583336,0,6,264-15,video-5.mp4
42.31843185424805,0.9766704440116882,34259,0,0,0.2788004557291667,0,7,264-15,video-5.mp4
42.34067153930664,0.9767446517944336,32461,0,0,0.2641682942708333,0,8,264-15,video-5.mp4
42.2569580078125,0.9763440489768982,33949,0,0,0.27627766927083336,0,9,264-15,video-5.mp4
42.02730941772461,0.9754889011383057,42998,0,0,0.34991861979166666,0,10,264-15,video-5.mp4
42.078041076660156,0.9757140874862671,35088,0,0,0.285546875,0,11,264-15,video-5.mp4
42.32851028442383,0.9765526652336121,30456,0,0,0.2478515625,0,12,264-15,video-5.mp4
42.295501708984375,0.9764091372489929,32206,0,0,0.2620930989583333,0,13,264-15,video-5.mp4
42.051300048828125,0.9754740595817566,42933,0,0,0.3493896484375,0,14,264-15,video-5.mp4
42.162506103515625,0.9756779670715332,36994,0,0,0.30105794270833336,0,15,264-15,video-5.mp4
42.19334411621094,0.9758831858634949,30791,0,0,0.25057779947916664,0,16,264-15,video-5.mp4
42.15018844604492,0.9758809804916382,34827,0,0,0.2834228515625,0,17,264-15,video-5.mp4
42.38943862915039,0.9763695001602173,27981,0,0,0.2277099609375,0,18,264-15,video-5.mp4
42.3348274230957,0.9766459465026855,31917,0,0,0.2597412109375,0,19,264-15,video-5.mp4
43.008827209472656,0.9803816080093384,77632,0,0,0.6317708333333333,0,0,264-18,video-5.mp4
42.02733612060547,0.9751810431480408,15065,0,0,0.12259928385416667,0,1,264-18,video-5.mp4
42.26662063598633,0.9759740829467773,15418,0,0,0.12547200520833332,0,2,264-18,video-5.mp4
41.941646575927734,0.9740294218063354,22119,0,0,0.1800048828125,0,3,264-18,video-5.mp4
42.01076889038086,0.9742071032524109,22007,0,0,0.17909342447916668,0,4,264-18,video-5.mp4
41.97841262817383,0.974719762802124,26606,0,0,0.21652018229166667,0,5,264-18,video-5.mp4
41.923519134521484,0.9744667410850525,20850,0,0,0.169677734375,0,6,264-18,video-5.mp4
41.8428955078125,0.9745442867279053,21683,0,0,0.17645670572916666,0,7,264-18,video-5.mp4
41.86021423339844,0.9745891094207764,20457,0,0,0.1664794921875,0,8,264-18,video-5.mp4
41.758392333984375,0.9741258025169373,21584,0,0,0.17565104166666667,0,9,264-18,video-5.mp4
41.50150680541992,0.9730682373046875,27173,0,0,0.22113444010416666,0,10,264-18,video-5.mp4
41.555755615234375,0.9735172986984253,21037,0,0,0.17119954427083334,0,11,264-18,video-5.mp4
41.80583190917969,0.9742686748504639,18033,0,0,0.1467529296875,0,12,264-18,video-5.mp4
41.81947708129883,0.9742617607116699,18863,0,0,0.15350748697916666,0,13,264-18,video-5.mp4
41.50731658935547,0.9730989933013916,24825,0,0,0.2020263671875,0,14,264-18,video-5.mp4
41.6544075012207,0.9734053015708923,22578,0,0,0.183740234375,0,15,264-18,video-5.mp4
41.709373474121094,0.9738039374351501,17424,0,0,0.141796875,0,16,264-18,video-5.mp4
41.62318420410156,0.9736660718917847,20002,0,0,0.16277669270833334,0,17,264-18,video-5.mp4
41.87797546386719,0.974032998085022,15790,0,0,0.12849934895833334,0,18,264-18,video-5.mp4
41.85344314575195,0.9744831323623657,18101,0,0,0.14730631510416667,0,19,264-18,video-5.mp4
42.534515380859375,0.9781675338745117,55727,0,0,0.45350748697916665,0,0,264-21,video-5.mp4
41.48563766479492,0.973054826259613,9623,0,0,0.07831217447916666,0,1,264-21,video-5.mp4
41.78388214111328,0.9739319682121277,10147,0,0,0.08257649739583334,0,2,264-21,video-5.mp4
41.409996032714844,0.9721397161483765,14107,0,0,0.11480305989583334,0,3,264-21,video-5.mp4
41.43522644042969,0.9721109867095947,14157,0,0,0.1152099609375,0,4,264-21,video-5.mp4
41.45492935180664,0.9728862047195435,18108,0,0,0.14736328125,0,5,264-21,video-5.mp4
41.37479782104492,0.9726358652114868,13881,0,0,0.1129638671875,0,6,264-21,video-5.mp4
41.256900787353516,0.9725448489189148,14412,0,0,0.11728515625,0,7,264-21,video-5.mp4
41.2608757019043,0.9724836349487305,13555,0,0,0.11031087239583333,0,8,264-21,video-5.mp4
